V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;Concatenando;Concatenado
23;440;FORTALEZA;65;MESSEJANA;11;14;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE ALCANTARA"" ATE ""RUA GUILHERME WLASSE";;
23;440;FORTALEZA;65;MESSEJANA;11;14;2;2;"N"" - ""RUA VASCO DE ATAIDE"" - ""RUA TOMAS IDELFONSO"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE ALCANTARA"" ATE ""RUA GUILHERME WLASSEN"" - ""RUA VASCO DE ATAIDE"" - ""RUA TOMAS IDELFONSO"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE ALCANTARA"" ATE ""RUA GUILHERME WLASSEN"" - ""RUA VASCO DE ATAIDE"" - ""RUA TOMAS IDELFONSO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;15;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA GUILHERME WLASSEN""";;
23;440;FORTALEZA;65;MESSEJANA;11;15;2;2;"- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIA";": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA GUILHERME WLASSEN""- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIA";
23;440;FORTALEZA;65;MESSEJANA;11;15;2;3;L;": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA GUILHERME WLASSEN""- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIA- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA GUILHERME WLASSEN""- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIA- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;16;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA VICENTE NOBRE MACED";;
23;440;FORTALEZA;65;MESSEJANA;11;16;2;2;"O"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQ";": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA VICENTE NOBRE MACEDO"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQ";
23;440;FORTALEZA;65;MESSEJANA;11;16;2;3;"UE"" - ""RUA CAPANEMA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA VICENTE NOBRE MACEDO"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQO"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA VICENTE NOBRE MACEDO"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQO"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;17;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA BARTOLOMEU DIAS"" DAI ATE A ""RUA VASCO DE ATH";;
23;440;FORTALEZA;65;MESSEJANA;11;17;2;2;"AIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NI";": DO PONTO INICIAL SEGUE ATE A ""RUA BARTOLOMEU DIAS"" DAI ATE A ""RUA VASCO DE ATHAIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NI";
23;440;FORTALEZA;65;MESSEJANA;11;17;2;3;"COLAU COELHO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA BARTOLOMEU DIAS"" DAI ATE A ""RUA VASCO DE ATHAIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NIAIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NICOLAU COELHO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA BARTOLOMEU DIAS"" DAI ATE A ""RUA VASCO DE ATHAIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NIAIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NICOLAU COELHO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;18;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" ATE A ""RUA TENENTE JOSE NILT";;
23;440;FORTALEZA;65;MESSEJANA;11;18;2;2;"ON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COEL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" ATE A ""RUA TENENTE JOSE NILTON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COEL";
23;440;FORTALEZA;65;MESSEJANA;11;18;2;3;"HO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" ATE A ""RUA TENENTE JOSE NILTON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COELON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COELHO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" ATE A ""RUA TENENTE JOSE NILTON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COELON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COELHO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;19;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" - ""RUA GUIL";;
23;440;FORTALEZA;65;MESSEJANA;11;19;2;2;"HERME PESSOA"" - ""RUA TENENTE JOSE NILTON"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" - ""RUA GUILHERME PESSOA"" - ""RUA TENENTE JOSE NILTON"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" - ""RUA GUILHERME PESSOA"" - ""RUA TENENTE JOSE NILTON"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;20;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA TOME DE SOUSA"" - ""RUA";;
23;440;FORTALEZA;65;MESSEJANA;11;20;2;2;" JOAQUIM BENTO OU PERIMETRAL"" - ""RUA CAPANEMA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA TOME DE SOUSA"" - ""RUA JOAQUIM BENTO OU PERIMETRAL"" - ""RUA CAPANEMA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA TOME DE SOUSA"" - ""RUA JOAQUIM BENTO OU PERIMETRAL"" - ""RUA CAPANEMA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;21;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA ANTONIO BARROS"" DAI ATE A ""RUA PROFESSOR JOS";;
23;440;FORTALEZA;65;MESSEJANA;11;21;2;2;"E HENRIQUE"" DAI ATE A ""RUA ERNESTO MATOS"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA ANTONIO BARROS"" DAI ATE A ""RUA PROFESSOR JOSE HENRIQUE"" DAI ATE A ""RUA ERNESTO MATOS"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA ANTONIO BARROS"" DAI ATE A ""RUA PROFESSOR JOSE HENRIQUE"" DAI ATE A ""RUA ERNESTO MATOS"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;22;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA PROFESSOR JOSE H";;
23;440;FORTALEZA;65;MESSEJANA;11;22;2;2;"ENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA PROFESSOR JOSE HENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL";
23;440;FORTALEZA;65;MESSEJANA;11;22;2;3;NaN;": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA PROFESSOR JOSE HENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIALENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIALNaN";": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA PROFESSOR JOSE HENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIALENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIALNaN"
23;440;FORTALEZA;65;MESSEJANA;11;23;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA JOAQUIM BENTO"" (";;
23;440;FORTALEZA;65;MESSEJANA;11;23;2;2;"PERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATE";": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA JOAQUIM BENTO"" (PERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATE";
23;440;FORTALEZA;65;MESSEJANA;11;23;2;3;" A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA JOAQUIM BENTO"" (PERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATEPERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA JOAQUIM BENTO"" (PERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATEPERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;24;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARA";;
23;440;FORTALEZA;65;MESSEJANA;11;24;2;2;"ME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A";": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARAME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A";
23;440;FORTALEZA;65;MESSEJANA;11;24;2;3;" ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO D";": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARAME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE AME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO D";
23;440;FORTALEZA;65;MESSEJANA;11;24;2;4;"E ALENCAR"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARAME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE AME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO D ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO DE ALENCAR"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARAME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE AME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO D ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO DE ALENCAR"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;25;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA";;
23;440;FORTALEZA;65;MESSEJANA;11;25;2;2;" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ""";": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ""";
23;440;FORTALEZA;65;MESSEJANA;11;25;2;3;" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T";": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T";
23;440;FORTALEZA;65;MESSEJANA;11;25;2;4;"RAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INIC";": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""TRAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INIC";
23;440;FORTALEZA;65;MESSEJANA;11;25;2;5;IAL;": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""TRAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INICRAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""TRAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INICRAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;26;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA MANOEL CASTELO"" - ""RUA BARAO DE AQUIRAZ"" - """;;
23;440;FORTALEZA;65;MESSEJANA;11;26;2;2;"AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""-";": DO PONTO INICIAL SEGUE ATE A ""RUA MANOEL CASTELO"" - ""RUA BARAO DE AQUIRAZ"" - ""AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""-";
23;440;FORTALEZA;65;MESSEJANA;11;26;2;3;" ""RUA VENEZA"" - ""RUA PADRE PEDRO DE ALENCAR"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA MANOEL CASTELO"" - ""RUA BARAO DE AQUIRAZ"" - ""AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""-AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""- ""RUA VENEZA"" - ""RUA PADRE PEDRO DE ALENCAR"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA MANOEL CASTELO"" - ""RUA BARAO DE AQUIRAZ"" - ""AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""-AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""- ""RUA VENEZA"" - ""RUA PADRE PEDRO DE ALENCAR"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;27;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""RUA PADRE";;
23;440;FORTALEZA;65;MESSEJANA;11;27;2;2;"PEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA""";": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""RUA PADREPEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA""";
23;440;FORTALEZA;65;MESSEJANA;11;27;2;3;" - ""RUA GUARUJA"" - ""RUA ANGELICA GURGEL"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""RUA PADREPEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA""PEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA"" - ""RUA GUARUJA"" - ""RUA ANGELICA GURGEL"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""RUA PADREPEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA""PEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA"" - ""RUA GUARUJA"" - ""RUA ANGELICA GURGEL"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;28;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PRESIDENTE COSTA E SILVA"" ATE ""RUA ANGELICA G";;
23;440;FORTALEZA;65;MESSEJANA;11;28;2;2;"URGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTO";": DO PONTO INICIAL SEGUE PELA ""RUA PRESIDENTE COSTA E SILVA"" ATE ""RUA ANGELICA GURGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTO";
23;440;FORTALEZA;65;MESSEJANA;11;28;2;3; INICIAL;": DO PONTO INICIAL SEGUE PELA ""RUA PRESIDENTE COSTA E SILVA"" ATE ""RUA ANGELICA GURGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTOURGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA PRESIDENTE COSTA E SILVA"" ATE ""RUA ANGELICA GURGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTOURGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;29;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA CAPITAO WALDEMAR PAULA"" ATE +CERCA+ ANTES DA";;
23;440;FORTALEZA;65;MESSEJANA;11;29;2;2;"AVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" D";": DO PONTO INICIAL SEGUE PELA ""RUA CAPITAO WALDEMAR PAULA"" ATE +CERCA+ ANTES DAAVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" D";
23;440;FORTALEZA;65;MESSEJANA;11;29;2;3;"AI ATE ""ESTRADA DA CERAMICA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA CAPITAO WALDEMAR PAULA"" ATE +CERCA+ ANTES DAAVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" DAVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" DAI ATE ""ESTRADA DA CERAMICA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA CAPITAO WALDEMAR PAULA"" ATE +CERCA+ ANTES DAAVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" DAVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" DAI ATE ""ESTRADA DA CERAMICA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;30;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" - ""RUA MADRE ANA";;
23;440;FORTALEZA;65;MESSEJANA;11;30;2;2;"COUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE O";": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" - ""RUA MADRE ANACOUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE O";
23;440;FORTALEZA;65;MESSEJANA;11;30;2;3; PONTO INICIAL;": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" - ""RUA MADRE ANACOUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE OCOUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" - ""RUA MADRE ANACOUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE OCOUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;31;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA MADRE ANA COUTO"" ATE ""RUA ALBERTO TORRES SILV";;
